city_index,bedrooms,bathrooms,sqft,lot_size,year_built,distance_to_center,school_rating,crime_rate,hoa_fee,price
2,1,1,2755.500980203378,4256.021424449178,1950,6.570924997557588,5.3485413226103224,67.98070819854183,500,1369396.293102151
4,3,4,1979.3088266630364,2941.7994479192557,1964,3.249299033666309,5.782678962842914,40.21857309451998,0,865166.9938385388
0,2,1,1664.716779179857,2189.7242608679558,1954,5.985270149150149,6.535169603704418,54.9797946489356,300,562696.6448956868
3,1,3,2254.5826977094457,4158.885244165888,2000,3.0809689736649832,4.084866632997888,36.824232104558476,0,1243459.5112426965
2,2,4,2082.6403649096346,3593.130421707545,1987,3.565485079142174,7.596588395569512,53.82752401468807,300,1395648.1023941205
3,5,4,1965.4144396452284,3157.4763402882722,2007,8.252566201277034,6.253629670891709,37.746826227433885,50,1233507.799399724
3,3,4,2210.998843660096,3294.6843253885672,1960,6.34189163045753,7.780533890166364,5.0,200,1252280.7630056257
2,5,1,1880.360846255194,6324.357060149556,2017,3.819388760824357,3.321395110209062,29.173972057915186,100,1361936.7344601315
1,5,2,2202.1328741949546,10075.908602507754,2003,7.974769868270803,7.786284539727423,41.983911640094355,0,1037880.739974911
3,5,3,2251.8673805266653,7051.428995037253,2017,5.5882270807592365,8.505342415929693,56.239366291851724,0,1262900.9480811127
0,2,3,1897.6312410196817,7806.495461886426,1997,0.9490769507206938,7.157821751002593,37.69750515049487,200,765763.7571223321
2,5,3,1667.7633039023306,4056.474921383153,1975,4.3225698950965405,6.545028482251863,40.44723030379912,100,1404455.1414778535
0,5,3,2718.2386808723454,5261.663413876445,1996,8.140423469256431,7.797804949005276,31.190970630783177,50,962739.7382643913
3,5,2,1513.2590761359397,6066.206010575717,1994,12.80802328935683,8.407142388111373,63.413897690866946,0,958925.5807588076
3,2,1,2034.7881602564075,3351.105265893075,1963,2.109708285834431,7.284389851765124,62.510342815184856,200,1105056.0867844787
0,2,2,2048.34504644344,3935.674823627207,1957,7.812203411758239,7.396461771468985,29.856335131884173,100,681055.936956006
3,3,2,1434.2652886418186,7136.379895832692,1998,4.760355907531923,8.98541281124944,17.25384008868658,100,1011495.345681191
2,5,3,1315.3065688131041,7725.731887750272,1956,1.8332896578297804,7.641735478470167,12.892028769732086,50,1276182.2126410166
3,5,4,1587.6887874780894,5168.525673788145,1957,1.9612360216522973,5.299611300919251,49.05112789630895,50,1067784.0337660047
0,3,3,1504.6698880946353,2012.1070480531844,1955,2.1721206291219888,8.399962852861387,42.02831387551607,50,671965.2388444373
0,1,3,925.1216630166808,4261.020041955855,1996,1.3939858826300588,6.314418065240732,28.273081897774183,0,609433.9194355902
2,3,1,1409.1029504884345,1396.6721637353207,2018,1.702118980587003,6.549924512904171,44.077625627584766,300,1131761.6780368756
0,4,3,1959.7337907807373,5188.006024586817,1986,4.886349486806314,6.660320641135438,21.545126845106772,50,831862.7235446392
1,3,2,2559.566150489159,5638.507778178547,1961,0.9297790075735078,7.953301801483809,51.9238481381125,50,1128968.6646540207
3,2,1,2132.63480110418,4323.223947405559,1987,2.478002383823274,9.123279361484354,34.26535179551521,50,1181892.826527525
0,2,1,400.0,5604.2780559580115,1985,3.5922213829538476,6.536632163169024,23.778113946830583,50,449503.5516333285
3,1,4,2184.7822288543966,6042.253097709598,1993,2.4894248498511367,9.096893165168728,34.49477950806345,100,1231430.509927698
0,2,4,1465.1089284625693,5642.155107267809,1982,1.5465382013659752,6.746882469155866,33.97786944710485,100,692149.7804664464
0,4,3,2071.848044812658,1996.1742692576754,1989,4.657875576284956,8.603251915584462,45.47587552604372,200,855017.3753975043
2,2,4,1791.5188444736232,4366.839186218263,1974,2.450996376418165,6.79764960730118,57.48996368654395,0,1349740.462773835
3,5,1,1684.3874243479033,6024.60744566567,2017,2.5997354619574264,5.76136451531394,56.71200912119134,200,886062.4077921729
0,1,2,1738.6585632227152,8946.779428265,1989,4.185519951033239,9.383148601650129,42.39447276507784,300,642275.3871114325
1,3,4,1786.545415038132,4320.185624403257,1972,6.88944674117049,5.618172801829408,37.192140214475494,500,926052.9446756671
4,3,1,2606.642983254146,6377.100501120274,1950,2.9093419974770116,5.517786382746781,31.47034648411127,0,949734.7040905849
4,5,3,1788.2038877489476,7195.379779809558,2000,3.0205789773530243,4.615939556683516,13.47970161299624,50,924720.2915749549
2,5,1,2451.3216799087204,4508.430754068601,1978,1.7768952606662796,8.400901278803541,39.71179530449486,300,1612215.6233346434
2,3,2,2363.9435195073943,7871.019368718351,1968,8.082886940585407,8.755170949149987,27.23482805783631,200,1479487.3458380834
1,4,2,2200.227328550192,8005.434578577241,1985,4.7128153631236405,7.05969476203014,58.27508089291267,0,942533.7527094351
3,4,2,728.0287079221935,8450.961835152975,1985,7.765240221990942,5.024190295942946,36.98918803561126,200,730506.8476136432
2,3,4,2469.979593696964,6146.08042246383,2009,8.5558657118688,6.489831821397614,51.206289902913646,200,1610145.395311878
1,1,4,1525.259223518647,10900.343124143841,1990,2.880360371509243,6.046070973487843,32.76230634872602,200,894260.4331893187
0,3,3,2229.4363686448633,3461.792218089147,2001,14.406882968803375,4.954297104374,29.867763028266435,50,772674.2955792106
0,2,3,1216.4803000557517,10310.19396544735,1997,7.403106873288361,5.766662655220866,49.07185401207863,100,539677.2554386514
4,3,1,1088.9555740180465,6920.748721646082,2012,5.027070560129083,7.258603476945554,44.16450954476516,100,694225.1288611814
2,4,1,2985.8332420987194,8350.968332566796,1950,3.071619483128473,5.5922467592247145,44.83310895547271,50,1605490.6602193313
2,2,1,1225.8101598971314,4199.905613645722,1977,2.7304710761824205,6.937600824726635,38.5933111697761,200,1057828.400645517
2,2,4,2487.6639834310486,7111.186757409407,2002,4.625213966175968,3.8355167003879984,51.84085131846879,0,1548040.4743689587
3,5,1,1871.0521928619125,8567.435409160906,1960,5.377277887274582,9.018771586695246,49.67159303600119,0,1054512.3145692518
0,2,2,1547.927964983897,2281.6033906903194,1982,0.7205893245170623,5.912882632209282,7.347697880012078,200,713330.378602131
0,1,4,1773.102669401876,4591.684295461452,1979,3.3948275120970783,7.805373325961018,36.13819988165054,0,738484.2379901677
1,4,3,1019.3433020812133,800.0,2009,5.228325992385579,6.783027532154964,55.22111164101414,0,854769.657484362
2,4,3,1791.7473722344616,4554.167557877108,2021,6.051917536114726,7.103747176330254,24.706975131673257,200,1405809.9138071204
3,5,1,1150.3558116624245,2959.9795163497847,1957,4.163788568946755,4.802023409784851,14.614062687087241,200,882539.304043118
2,4,3,1562.7337234116087,4455.580780083163,1965,5.934478854566027,5.359161523719935,37.91827234974357,200,1178658.5050228946
2,5,3,2355.1797383817457,12309.108394011648,2007,2.7337982384141246,5.393219878937268,47.811037883460074,0,1536697.0943481512
4,3,2,1952.5144059345944,9294.508766992996,1962,5.8377402833607634,6.538021139061163,33.092779775335394,100,813846.6914361763
0,2,3,910.697700671687,1401.38115824842,1986,5.335181414674645,8.489233370756544,59.39419389555657,0,566223.8278360143
2,5,4,2310.892876148322,6389.345753998512,2019,8.470909284381833,7.149882259807053,67.65433077806286,0,1596015.8129651884
2,2,2,1795.7401428545145,6997.327717648096,2022,11.117172084032166,5.1494894418264385,11.123836924526671,0,1225423.946939632
2,2,2,1474.6888389543967,4155.257283238526,2020,8.599879043649697,6.631000962892104,34.2400853090255,50,1193673.7856793846
4,5,2,2248.0057823453585,5445.769007896373,1959,3.8186911849095138,6.379049247709765,5.772378670834058,100,916476.5467889897
1,5,4,1699.6758978137987,5689.955518537496,1961,1.8594742938885138,5.973702348651878,49.915136250456726,0,1021118.4713398576
4,2,1,1100.6031960565724,1633.4715678453495,1963,2.4766595274195864,6.476875211270438,29.802163249533695,200,621835.1453269105
1,4,4,2908.6858268697624,2421.6766147846297,2006,10.933042592675918,7.645567882009369,32.862917703273816,300,1252858.992140031
2,5,4,1789.6275342654073,5430.741796102476,1963,4.786615778410327,5.420110372276344,57.221379089463696,0,1329722.6700009394
2,4,2,1751.1688773106698,5248.506319954417,1981,5.473285675416424,5.981163494500987,20.074052756753343,200,1284547.802714427
4,1,3,1556.936896961646,3228.5932114568277,2010,7.759233578764659,7.9731812043392205,16.30657644220434,100,784241.2859547159
2,4,4,2507.9794436745537,3014.0596503653887,1986,4.596219303852616,7.203444160034,5.837865972609812,50,1601314.7586551132
1,1,4,1485.072895114776,4775.551875821985,2019,9.410119652022146,8.418667720423274,59.05791289573706,50,906133.6026464675
0,5,2,873.0120847130372,7215.377382458182,1986,1.6831593142373007,8.653774576394962,55.573284361333265,200,636879.070316687
1,1,1,1392.793402862413,4808.785572632824,1978,6.234028815516856,4.459188319716926,35.59167890707339,0,762073.0598758539
4,5,3,2596.0647602728754,9056.827076589123,2021,13.02485369328271,6.932446681415602,20.871317989478353,100,1068965.735774763
0,1,1,2299.2792968742706,3260.4486308435976,1990,9.878047017632689,5.73806505867222,52.51145957425939,0,678154.1716870806
4,3,1,1646.9906084040833,5482.774503637065,1963,10.234060849151454,4.701921397971985,81.3201336981856,0,647654.5176497666
2,2,4,2623.9530849842845,4114.261427239985,1996,1.548568147950951,5.31620992385176,36.464685638487715,100,1622512.5883320689
0,5,2,2248.7653372931295,6469.902366032775,2007,5.277997817254101,6.048847476165753,21.956441603037756,0,851202.8067584359
1,2,3,1640.0463818192359,3046.0302944370096,2012,4.222117689071059,6.058218972244683,58.62539118371062,200,939548.8483981516
2,4,1,1700.4540869393522,9818.494384984388,1950,2.4653283359455442,5.589666967653457,23.01267570790795,100,1214528.492895859
1,1,1,1997.5906391672606,800.0,1958,5.333263718203089,6.479537907322293,34.49988230009091,0,798129.9086260506
0,3,1,1300.8678302017106,9288.700599200616,1996,1.8738217431283881,10.0,5.0,200,714147.5281666368
3,5,2,1802.7030393056104,5224.971172772082,2004,5.925785057869994,3.912172107480118,35.450900163169486,0,1072286.9353801375
3,5,1,1985.1080187679743,6381.061454367283,1998,2.328578630933148,8.205765375981587,20.82569168364696,100,1164508.7436407565
0,2,2,787.8202568348761,8336.312257729895,1978,5.736102768583588,6.472438529983118,58.88249279012393,0,398268.0883355451
1,2,2,1686.4078064592613,7144.153737915173,2005,2.5535550293328586,5.843181729264133,25.357845399740526,0,888030.6292072958
1,3,3,1618.166288780587,3174.9327805173466,1992,3.6682491208645547,3.472684885865676,51.69714442262257,200,839283.0346770777
3,3,3,2416.8408119761934,6500.2238881565045,2018,3.432674050736925,7.644144968861278,38.425918479099785,300,1238563.235999656
3,3,2,693.3018037133795,9668.68493158654,1977,4.16446055688459,4.33854875401103,41.880466899027596,50,679953.6825073351
3,1,2,1571.0963881777734,2781.7707195979438,2005,4.452962183883519,7.741840856631906,47.83331619977265,0,901500.4416203104
4,4,1,1510.9472115812478,10296.071277984944,1960,3.4435585322277777,9.111996303490631,39.19820030062926,100,847102.6555813707
3,2,2,2376.0425783529604,5964.25621492141,2004,2.144665683415654,4.575794354610215,30.282934481707052,0,1256195.7500775831
1,2,4,1773.8720583810643,3916.9305701993567,2004,8.823905304039096,8.252540877436102,27.81960614903788,200,984307.3985350856
0,5,4,2877.656787391422,2766.7765384793643,1968,4.580732309267903,6.538159047120701,47.63469820043674,0,965242.2112063289
3,4,2,2197.328029143832,4441.782313979314,1954,5.411703995604918,3.358693052238067,11.473922102008743,0,1185198.0434825725
4,2,4,1553.8662034862887,800.0,2023,3.444585656201272,4.692774717578686,65.17246571925011,0,865969.4149652021
4,5,3,1943.7952179353754,3961.8888273530315,1955,16.728731300069967,6.767339963957812,41.9773259171961,0,787581.4883554007
1,2,1,1587.558714378325,4342.681890360971,1984,4.846593152720801,7.101774868449443,34.939076347167614,200,839241.0256646792
1,3,4,2315.637654294252,2313.965877218951,1950,9.103303501079854,4.128963116601496,43.991272183411155,100,1001851.8376079855
0,2,2,1000.6813720253928,6869.6129872609,1980,3.7098231301503604,6.547557640480457,31.08553331502143,0,522382.05544658547
0,1,3,1305.7824140572,4453.084280526532,2010,6.394442334762924,7.735333940522184,37.32927780927736,0,612726.507736991
2,3,3,2073.4139511329527,3410.513638463931,1987,4.049689700052318,7.997863279128959,23.024156514178838,0,1440556.8839408495
2,3,2,2535.4538692341725,4186.665162328642,1967,8.212903420133836,5.880746049101339,45.626289007148785,100,1473323.6084319768
1,5,3,478.81884231648064,5887.768683289617,1979,3.1930620068774243,7.157703167834863,38.82316253333217,100,696441.6976465795
1,2,3,2624.6827295942494,5183.053026167486,1956,1.9539964394083527,8.108653079696442,42.812034508076074,0,1217303.3996351894
4,5,2,1715.9189229431963,3247.5622797810556,1993,5.400189457647549,7.778683968828006,62.24709769620806,200,779203.916659171
2,4,2,669.675022837702,5314.13368510111,1950,8.555942586192755,7.837155822993684,27.93687418473349,100,937628.1629107683
4,1,3,400.0,4873.310106084356,1975,4.132711830126484,6.670259923450629,38.06674374400914,500,413610.66955189314
4,4,1,882.3683605150322,2151.3394421279686,1954,3.132945599741303,6.358223394436123,15.22876656483886,100,606040.1698940069
1,3,1,1788.177086492759,4278.738266231849,1967,1.6829607249825524,6.908170360632375,48.250483034655076,0,958475.8126161314
1,2,4,1760.4611773146692,6448.34567605222,1954,8.63029015174777,5.354346921497201,39.737730377574756,0,910778.8117156165
4,3,2,2179.920260825586,6430.345649741271,2018,2.400840225946737,8.16814248961456,40.260195862557865,300,938074.2555657645
3,2,3,1470.3076934634219,4425.089168991515,2007,3.4118773727075387,4.204393164847865,37.63958283268724,0,969724.5865363189
1,4,3,1135.1756721322974,6691.931986964942,2018,3.359073526609671,5.7435345321213935,31.32715235458422,0,931374.5364237459
3,3,4,1552.1481674034642,2550.111257538446,2000,4.357834490617643,6.445635774961479,77.44041920937663,50,980300.708973628
2,3,3,1820.1661721469463,2627.530404516685,1986,6.3607222865409625,7.204519248404781,40.5732488749996,100,1339818.2477226823
4,2,3,1938.4636769731665,4371.862591765798,1962,13.835237576055496,7.4862927725032975,44.44775254258777,100,825803.0018848735
1,2,4,1326.5011804365565,8743.915340217838,2021,5.551563683842803,8.733479235943815,22.90868876330939,100,896040.3094096411
4,3,4,2340.8680202012156,5408.129066345515,2017,1.690829901917905,6.616628170707316,53.27660196717226,0,1111317.6749238363
4,3,1,1427.16193696558,4311.58547583557,1980,4.211583885651461,5.423021225255561,38.148018193563544,100,776538.8625634781
0,2,3,1278.1695826050577,8860.345003016617,1966,5.6057771044363225,6.282444902726252,46.68720176689868,300,601291.0111222587
0,3,1,1474.5650943190262,4282.653911991154,1978,9.502715263970336,6.020903665684959,53.53500894227556,0,608990.1323261731
2,2,4,2444.904105421564,10586.833093214986,1979,8.835881575719355,7.279900195054163,38.441382186727914,0,1440760.775934795
0,3,1,1720.3221282356044,3721.7921909481356,2017,4.10154415904414,4.899501503588547,29.845088516027253,500,600870.710131061
1,1,1,1383.291898158137,2470.6781768717474,1954,4.760098690258675,6.236855418313548,5.083948361414954,0,749238.792533723
2,3,1,2355.6646502691265,4584.095062870311,1996,5.21244035198771,8.933993027787528,34.192296159577204,50,1432429.5953009194
4,4,3,3085.6491239692477,4377.289347907457,2006,4.772836641604539,6.769778196402008,29.763896071313034,0,1193541.1730011133
4,5,1,1925.8095805853686,2980.7000591267924,2006,4.206598343759871,4.920600806363888,22.854200761033084,100,733065.7303283879
0,4,1,2540.30547651926,11504.935195396092,1964,11.30196938809437,5.990323074435928,61.796288999566926,100,781661.4780743602
4,4,3,2421.6467703448734,5796.566419513125,1980,2.757229401744079,3.1505250836963548,54.741497093024876,200,931301.3657114622
0,1,4,1436.6161490050004,6160.623934178959,1975,7.900295069151152,6.411709875000884,12.552411144467829,50,602293.9083033379
3,2,3,1815.9805082857395,3845.301832157697,1980,7.015834251469762,8.971522041410395,42.30565702167939,0,1133565.5169140783
4,4,2,1030.4732221776076,3555.8265381371757,1956,4.099522704798574,4.7200955489173815,27.741343595798522,50,604477.5675419392
4,5,3,1677.034640183019,7563.895889294251,1956,2.629937882605284,4.315929693328924,45.50190917269133,50,727068.2079571544
1,3,3,1424.2857785245656,810.3955685255978,1951,4.568880599255281,5.520109974874254,28.005295977398184,100,844703.7565496261
4,5,2,1558.268425694619,2142.8388180240786,2021,6.53296617733518,7.881974510494269,31.91504647029918,100,849200.4652666841
0,2,3,1350.0629811717981,4381.7287359811135,1980,0.3272327183354698,9.056956376295297,54.44559087067442,300,671772.9623585007
